timestamp	reward	action	state
20	0.08826308263029214	[-0.5235408682511937, 0.12710928247392816, 0.2958367076890158, -0.7766274742536695, -0.11007427579645067, 0.24904788265674663, 1.047861166711151, -0.6928703922682958, 0.2606868273913756, -0.5462853010082421, 0.8953642875795383, -0.5392346239146564, 0.0820367505363963, 0.8613850015044355, 0.6377661269440549, 0.6523973053422342, -0.6067364722472499]	[[0.08826308263029214], [0.9866095256719254], [-0.07429147577893669], [0.011431942023711946], [-0.14474712840527318], [0.5460559955370597], [-0.4694139631159664], [-0.027446798234356314], [-0.42457582255110604], [-0.14144268414083672], [0.19099022979892202], [-1.0944457359351762], [-0.049645346035151035], [-0.022934571743602167], [-0.2052840503454383], [-1.6255921505304336], [0.1418667246795448], [0.37097400381596035], [-0.43119013944817747], [0.6285184272023603], [0.2756013039731104], [0.6684521047280156]]
21	0.08872703239984045	[-0.6048593288198056, 0.23064410151317455, -0.772089816729245, -0.6543772103899173, -0.988481503600878, -0.08721458113340361, 0.38399569602069833, 0.6865432335156934, 0.7496854944661778, -0.6056499238768521, 0.47913292329044616, 0.832869578241603, 0.1933889669467228, 0.19745055246756227, 0.3425079299037558, 0.7305720619075333, -0.02245018803925806]	[[0.08872703239984045], [0.9852300814548896], [-0.09016741194359629], [-0.0030726789954758464], [-0.1455406577681168], [0.5918670517248154], [-0.4400406357010937], [-0.015921867210947835], [-0.4497415665008602], [-0.22101064458868827], [0.26984935114139763], [-0.9617575105387784], [-0.07975769302861158], [0.037683106482553096], [-0.2723455234409014], [-1.617597603728388], [0.14665551323118406], [0.3254580753058979], [-0.40961210840632], [0.6841164021634087], [0.29306547876320826], [0.6938287688038677]]
22	0.0901655428357092	[0.6891699423202255, -0.8443667446935491, -0.7996282502073541, 0.15087349489278812, -0.5586153880263438, 0.475958423604533, -1.2197844443390167, 0.4492842343361254, -1.053306179900976, 0.4256416679296102, -0.7857215282045458, 0.8444491108080394, 0.8022781920699001, 0.81022957101822, 0.7270358742883559, -0.4051744363653693, -0.0511336376439773]	[[0.0901655428357092], [0.9854590815691788], [-0.09098652833332939], [0.0013624185059561932], [-0.1434921392637716], [0.6341670599964252], [-0.4766334122766732], [-0.03974368984540479], [-0.45370390847896613], [-0.282387890588814], [0.37732991997593457], [-0.8349292396723442], [-0.023465584282159033], [0.06001876158213505], [-0.2776332360940004], [-1.6109828444586196], [0.1252843808276426], [0.3051786398623876], [-0.35637831581796303], [0.7203245221078478], [0.2969002903822099], [0.7153421592069286]]
23	0.08969199598309466	[-0.5337821619275533, 0.6127431290875385, 0.10760788476863235, -0.3186278581713154, -0.4024800478342715, -0.15430092461239087, 0.6790963449717227, -0.24749182141780574, 0.2743023411920354, 0.5109024605191429, -0.223042467789771, -0.6976987675770667, 0.22449064725845583, 0.6202193642065728, 0.5825767723818425, 0.13520034477369533, -0.14475869887582904]	[[0.08969199598309466], [0.9871516956760661], [-0.07999509736708338], [0.011398121177324604], [-0.13784918191532858], [0.632204383011235], [-0.5327883410422878], [-0.016761800400986404], [-0.4308163945904597], [-0.35856204300469], [0.4197809792720801], [-0.761332003324031], [0.06358804804471058], [0.03285483298078354], [-0.23377484326806736], [-1.648226148504361], [0.07537051565391571], [0.29406297516780616], [-0.2735374898184174], [0.7423935476752269], [0.30126792846295586], [0.7290069507090456]]
24	0.08963769671212367	[-0.5905155658551648, 0.3478275207473335, 0.49352870834005347, 0.2902388397305479, 0.9475981265489424, 0.2091153497921026, 0.8734176971211584, -0.8424448401132096, -0.0004827460406834957, -0.3398358748447926, -0.9508905037656364, -0.6419249113879419, -0.9039214663453409, -0.8283818143358385, -0.03805038925526568, -0.5857484403085044, 0.8054417481565851]	[[0.08963769671212367], [0.987607212275411], [-0.08332940586787152], [0.019888630888958096], [-0.131501508510973], [0.576934490800191], [-0.5520138215584924], [0.02125260703760632], [-0.36130623034666415], [-0.40176123498387195], [0.41300648328232237], [-0.6019427332428677], [0.030268114833304383], [-0.010784348393066835], [-0.27209479297574624], [-1.7519619853354382], [0.03566461493950127], [0.2618472381320789], [-0.2213559972546169], [0.7896967059235032], [0.2716733089809962], [0.7498321489778886]]
25	0.09278973034065302	[-0.6567661829175975, 1.0306509179057626, 0.8189588205533543, 0.3218858490125734, -0.7896329667028993, -0.45750387485387733, 0.4344462890247524, -0.07969377976801212, 0.5256533197941701, -0.8624317795958125, 0.8481506096606988, -0.9118124679259748, 0.11324988616353777, -0.257162997245747, 0.501777811914541, 0.7684150122329827, 0.9855229381362409]	[[0.09278973034065302], [0.9848928034800298], [-0.10199599105157761], [0.024576862017425566], [-0.13776415105545545], [0.5583522531580051], [-0.4886325983996129], [0.08764862113930283], [-0.19352815055351683], [-0.5020901749726799], [0.2983969893307401], [-0.34631296119366595], [-0.01343272786515649], [-0.027904340902508554], [-0.42917657876210064], [-1.8469534631337672], [0.042922831475280164], [0.23098019755489813], [-0.23109363062253604], [0.8742426804717165], [0.27042234084493416], [0.8175619259569836]]
26	0.0983115163731601	[-0.797636725078919, 0.15541710384697205, 0.3570657712545575, 0.3445224928328227, -0.49118857279123684, -0.2825992468476267, 0.33001473071543547, 0.36944406085833154, 0.6765586755627022, -0.598070034206596, 0.44236950715526374, 0.15332012732541178, -0.8234222947413739, 0.09984610664009314, 0.5197664128840829, -0.08876336113338103, 0.7592223355632971]	[[0.0983115163731601], [0.9777428734818511], [-0.13157410691136667], [0.04232295472670832], [-0.15784769636941298], [0.6244013773722308], [-0.43923081718865087], [0.18977561109414465], [-0.0026134917405806063], [-0.5995910036203581], [0.12465916543512337], [0.010865547759081245], [0.01868498398711237], [0.002967421836135245], [-0.6067391332622052], [-1.8482653961525712], [0.08305882271396992], [0.2192832896655319], [-0.24098334263650176], [1.0242773904746365], [0.3161491312506348], [0.9086212073507296]]
27	0.10389095225786113	[-0.3277324379212863, 0.34301901612022795, 0.7010677891766008, 0.7237003307048029, -0.6659476978714877, -0.9103485463416632, -0.8536560613666311, 0.6254630232015611, 0.7494550073669238, -0.23104976924358905, 0.5602464710288975, 0.5183355793181362, -0.25315987612023655, 0.9726883149302931, -0.8277656285645902, 0.7663471233500082, -0.9110749779757735]	[[0.10389095225786113], [0.967791785910294], [-0.16064645727320692], [0.0823640553660575], [-0.17546491750144438], [0.7437393939699551], [-0.4362442067277419], [0.2970382787460511], [0.1254522328161285], [-0.6516241000968074], [-0.17708035406345146], [0.125822008432598], [0.1180059907187448], [0.07914450755509746], [-0.7756848685291863], [-1.7687874492834879], [0.11716103733451852], [0.19632804178685995], [-0.17878290329492003], [1.1647564974755518], [0.3941205056970123], [0.9260869097933804]]
28	0.10609323616049876	[-0.11650533203633848, -0.2746629015174787, -0.56355083664537, 0.2178366372699449, -0.8307838818324277, 0.718399919069994, 0.22902153662091704, -0.11934291494844189, -0.8326020965820062, 0.5357998999635094, -0.7705168929630207, 0.3091089997248025, -0.248694426960312, 0.7428466529172517, 0.6037275296703304, -0.6164319114075861, -1.010760952551796]	[[0.10609323616049876], [0.9590934920881308], [-0.18612774337633758], [0.11886055587916], [-0.1771109958074997], [0.7912948266126314], [-0.5414990316940571], [0.3079291663701823], [0.028387698647241274], [-0.7176905685211818], [-0.17753903473015337], [0.08634746740657473], [0.10215522596593725], [0.11264747238427839], [-0.7784133110562859], [-1.68468429148412], [0.1473610989578224], [0.16432108554071936], [-0.12631801934706005], [1.2226642810590516], [0.3865697777871232], [0.8554014564032857]]
29	0.10809964964686038	[-0.2692915057829713, 0.04519300767050446, -0.18209725783125424, -0.16219362184242556, 0.32939574671390076, 0.9682276229922915, 0.3365297857737061, -0.4557715929445113, 0.5130320025493185, 0.11559109135706723, -0.17246561527013202, 0.24011542260353477, 0.0366207055825141, -0.9292155674302903, 0.3003568155000329, -0.5691206390438436, -0.07689519654678946]	[[0.10809964964686038], [0.9546330359248908], [-0.20580790214856443], [0.12865900828366172], [-0.17252748685788538], [0.7776178515772533], [-0.6364060838374036], [0.2600686942814545], [-0.09968222333196572], [-0.7499252593096835], [0.01899733866982785], [0.05489728146828407], [0.005045568953279251], [0.1145011884180615], [-0.7072288544926365], [-1.6521630545547683], [0.20730290554448236], [0.12667224198014132], [-0.1349651363991381], [1.2235520328284222], [0.32256459328855147], [0.762604622423049]]
30	0.11281435617015576	[0.08693376330126953, 0.28867467034320815, -0.5393317421669007, 0.7634300992299193, -0.5195178551217416, -0.7554441738116906, -0.621270450588353, 0.6110398409646352, -0.839901499588393, -0.836565557309517, 0.5961811862125477, -0.0916696687654107, -0.45345851958114103, 0.5319311446899646, -0.12477429509327365, -0.031107846753897488, -0.8339667008144223]	[[0.11281435617015576], [0.9559326894818795], [-0.21227920090902122], [0.11673322631556775], [-0.16584205713668196], [0.7935441807364892], [-0.5890584224146301], [0.20201131741527814], [0.06111680629270174], [-0.7748154326385991], [-0.12420408581883843], [-0.17140023712144503], [-0.05359914413065719], [0.1308056034577265], [-0.7388048480561112], [-1.6157949030199015], [0.2777474102304327], [0.048051941527098616], [-0.12968162644110157], [1.1556252824185569], [0.29551181273199345], [0.7002944414757207]]
31	0.1195803574515409	[-0.03635693591179326, -0.7274999871135571, 0.8461337066828252, -0.25511172057626363, -0.47865413530987494, -0.3390015813857011, -0.6107478340357555, -0.28351278020509696, 0.004886894252734633, -0.9264238693700609, -0.5422543827728795, 0.5287895365766779, 0.11920047485833957, -0.45666626683339606, 0.3500688576719039, -0.8449489920520593, 0.2654205169786461]	[[0.1195803574515409], [0.9552283461414597], [-0.233088161574703], [0.10137187366371543], [-0.15143466872379258], [0.7581890649710343], [-0.47957649866125857], [0.2432151983486679], [0.08301568845467387], [-0.7660063854651505], [-0.34644668838498427], [-0.6042867195324751], [-0.06650249007912566], [0.09954627791434623], [-0.8704867536318059], [-1.6251027927145514], [0.3835618825730589], [-0.07550164884093], [-0.11656648581354649], [1.155556028964147], [0.25974612260531893], [0.6623163814384329]]
