timestamp	reward	action	state
20	0.09819687040682393	[0.03800418585207496, -1.0308625524040653, 0.48403083693594295, 0.0742052002141264, 0.09010745190449983, -0.051354136044465565, -0.2866689958932368, 0.3039563903571811, -0.026455765134311023, 0.5323453734354426, 0.2813557735816337, 0.2541339673246687, -0.8535340557748013, 0.15341527209685596, 0.10611644568595734, 0.7455936120186638, 0.019932396411502254]	[[0.09819687040682393], [0.9859526057606424], [-0.07555749242604717], [0.05786156887266236], [0.1372609317310706], [-0.3800163034233429], [-0.5288715402974931], [0.3120963994631339], [-0.05233690049530583], [-0.24923111615261023], [-0.29041522357071653], [-2.0440436071949617], [-0.21623386634389605], [0.3733019372130848], [-0.24923437925373879], [-1.7905243195708673], [-0.1694784623138916], [-0.4838756514875321], [-0.2917738545458081], [0.4980421906019779], [0.023854490898756155], [-0.6455924870304257]]
21	0.09668271019006147	[0.7069450173249924, 0.9151844551530063, -0.7409423508211755, 0.33669046761536664, -0.5272351186204295, -1.0173877169753318, -0.3387913205900511, -0.048645884676945826, -0.20821675127534983, 0.9292632249378256, 0.25792834631164313, 0.31489981519311244, -0.1493407503852886, -0.8629456255033676, -0.7662866758532474, -0.19005680337182937, -0.2926360283879082]	[[0.09668271019006147], [0.9878591986940876], [-0.06968706967140259], [0.030061972634593398], [0.13555144291893462], [-0.3745238934441338], [-0.47848058078607125], [0.3460517465950994], [-0.017534320777683958], [-0.27362093792967823], [-0.349816571707729], [-2.2222461185127966], [-0.15309072825854372], [0.3784653538733232], [-0.20371696962297953], [-1.7897721871278514], [-0.1730023660441583], [-0.5031013739012771], [-0.30359457682186985], [0.4855514297422705], [0.05102647992972517], [-0.6895074957496166]]
22	0.0939606545847662	[0.7996958314941487, 0.3912039675225451, -0.3932510518483818, 0.4838895270211555, -0.7256985310793603, 0.01353731327843776, -0.30314413773059495, -0.9689201282317267, -0.37492152534340345, 0.39977006258450737, -0.6367635724658095, -0.9120103594732827, -0.14496127736613262, -0.3565037896275171, -0.2492790061446261, -0.1969585962788447, -0.25774868025641223]	[[0.0939606545847662], [0.9896844708959414], [-0.05802991336391081], [-0.00036965402865307684], [0.13098488683163798], [-0.33851138246786217], [-0.4445904745736959], [0.2918345375485866], [0.10384544725332695], [-0.31708628963242674], [-0.3725795837368833], [-2.42660529183011], [-0.13494236301303716], [0.37358976676756744], [-0.14882303179122613], [-1.7798856913544376], [-0.21201382728230472], [-0.5096818328256981], [-0.34664903608260844], [0.46424914631757913], [0.07595354798806248], [-0.7597716030026083]]
23	0.0897297114443297	[1.007389510873778, -0.8085135304484067, 0.7393619601705238, 0.931948442301087, -0.1362109222860093, 0.4106885721354246, 0.5509225245769793, 0.27541199160006846, -0.9979697597402979, 0.11457619356113666, 0.18101421936400136, 0.7159350382466119, -0.5971632355032583, 0.19748446579240242, 0.6788610489646854, 0.5546365277564149, 0.7327109366436734]	[[0.0897297114443297], [0.9887603785667683], [-0.06549543768530441], [-0.027818008749358754], [0.13148923837383844], [-0.40474261098647185], [-0.4563906128761804], [0.2918205183122677], [0.15529044376676487], [-0.3302121045368213], [-0.23473462923354158], [-2.5934408293702558], [-0.09593353317529889], [0.31125540855123396], [0.0025447718011557888], [-1.762427590109076], [-0.2219984333574449], [-0.534975415224707], [-0.3991495847161794], [0.48492449754927575], [0.06769369099254205], [-0.7982068284697086]]
24	0.09480816462579031	[0.6362876641789699, 0.3656506098399761, 0.5797598954823067, -0.07844764240606053, -0.6922911170483085, 0.6101924757951389, 0.04330360495993453, -0.08325642983283382, -0.5481375498441634, 0.03875509654998341, 0.4971329181718926, 0.4769585505098083, 0.4484954539051358, -0.2529756655647328, 0.5569322318239381, 0.47657619882377567, -0.36096027693207733]	[[0.09480816462579031], [0.9867367374479045], [-0.09082006198780894], [-0.05202911600777481], [0.12407779172215146], [-0.4583213087659975], [-0.4431245283943836], [0.31652031202683534], [0.11519430486619753], [-0.37599935279551494], [-0.03482518568184624], [-2.7043750386706646], [-0.0830950038089547], [0.24556395237666478], [0.12811481989304316], [-1.7045391667777374], [-0.15052531305945516], [-0.5397329385153387], [-0.48645480373198785], [0.5456495644161898], [0.06684250186876234], [-0.8203340295364003]]
25	0.10776870297067706	[0.2849530787045371, -0.1197245138422536, -1.0142885285207976, -0.018626362070013707, 0.2801380801948203, -0.9857362792727358, 0.7426397838717674, -0.1059458325120849, 0.9323954661416461, 0.08418361683915737, -0.8299873002046828, -0.2827874755525643, -0.008604280406308694, 0.8508058844552456, -0.17154282092696677, 0.010967705925313166, -0.8033037598244166]	[[0.10776870297067706], [0.984452881175053], [-0.10340536524597833], [-0.08377642571396765], [0.11463579580163881], [-0.43784289166597073], [-0.31723176589177743], [0.2955334630461688], [0.0895869001412426], [-0.4011259479939915], [-0.006213146138400381], [-2.725956726014528], [-0.10946622888743766], [0.19033182937776857], [0.11165976417318677], [-1.653069790292791], [-0.07554463750011363], [-0.5473456841141313], [-0.5468438254620533], [0.5545056860856726], [0.09302925025549981], [-0.8842163877716763]]
26	0.12467038319008514	[0.785541727400134, -0.8108468431986318, 0.8611675515815556, -1.018436901104785, -0.12641681832607382, -0.9148002284078259, 0.21989498995238993, 0.0393347449076856, -0.3964189168069671, -0.4565531938385992, -0.9315030084121491, 0.18927836859137212, 0.19280025276212973, -1.0995145545492413, -0.027876572947558558, -0.27764046663189645, 0.1419810486036541]	[[0.12467038319008514], [0.9825745962377582], [-0.10341220223399189], [-0.11076378016890467], [0.10763114911593623], [-0.4156165001702916], [-0.10250159862482373], [0.31297325917273355], [0.0592961286751595], [-0.3754563293466024], [-0.205278605658472], [-2.716742403756917], [-0.10540329802579783], [0.10559710731288223], [-0.04372814234580488], [-1.6925888991659643], [-0.025028340446533928], [-0.57092951963434], [-0.5734706603746591], [0.5343256045578268], [0.1438276817134115], [-0.9383047422762729]]
27	0.13759675113637013	[0.8276829257948697, 0.10925731970306919, -0.33210872555913096, 0.7736532991582745, -0.1564501856629969, 0.10926760294517518, -0.4411354904188099, 0.2119811890666374, 0.7573388856168324, 0.028408652359759593, 0.495541635452326, 0.8468610427104543, -1.045329821646739, 0.625488993685859, 0.39357631212463134, 0.39716624322874916, -0.21135074612675372]	[[0.13759675113637013], [0.9810829599902257], [-0.10687600924357424], [-0.12333628282628967], [0.1041244716845103], [-0.3974365475887139], [0.015022481745689435], [0.31566833984720877], [0.05058770511715709], [-0.41861531977651545], [-0.3074707573957685], [-2.701936205552146], [-0.11091539845217924], [0.0700619700056767], [-0.13595651177791027], [-1.7202481027753769], [0.014769868605764565], [-0.5974019774512479], [-0.5764672390012309], [0.5384614731382524], [0.17210104100814475], [-0.9864168968989767]]
28	0.1416488508629895	[0.5449475930941645, 0.02222515899094858, 0.1683274414038037, 0.36739072162731706, 0.3002759964491844, 0.6172566825499645, -0.51550953340687, -0.15183459969223537, -0.3066007420278496, 0.8548141876800008, 0.15972955610034995, 0.04265255175148368, -0.1248638554231908, -0.16923027864005416, 0.07517310783716177, 0.5951278214073492, 0.6504957279177688]	[[0.1416488508629895], [0.977119687549102], [-0.12586619122000822], [-0.13727957436985447], [0.10270898973578439], [-0.4365429146533687], [0.01449672727828919], [0.30552784747604295], [0.0745281527661593], [-0.43852204980111387], [-0.16480708899553284], [-2.685083498436382], [-0.12668269646537766], [0.039438552738190684], [-0.025801963795539402], [-1.6679315474178027], [0.07186720544572664], [-0.6226838230327769], [-0.5893204953936737], [0.5800321452875437], [0.17340872450662898], [-0.9926634778536759]]
29	0.14401848611216825	[0.7689217102212101, 1.0252443454963405, -1.1293251691690276, -0.6596912312427506, 0.8377882076910413, 0.10132752060571232, 0.04276786635219122, 0.7391585156159635, 0.16455293569707785, -0.06493728850971556, 0.28481777422430615, 0.7767240743101579, -0.49510372782495804, 0.20288417648088006, -0.6543691217259324, -0.22112089640109367, -0.0520269296783018]	[[0.14401848611216825], [0.9721551481312118], [-0.13495457019242066], [-0.16951476352117842], [0.08925456231767549], [-0.43052991240643684], [0.07602605927922412], [0.29243911572341347], [0.0415178778972227], [-0.430675242445384], [-0.029293270648648666], [-2.6732893872712244], [-0.10914392460755416], [-0.005928341819201351], [0.06631565630384104], [-1.5688740962831187], [0.1348168831517567], [-0.6446507750659188], [-0.5941845766620599], [0.604597643919202], [0.2388838146642611], [-0.9591316825322376]]
